39 Migration start
3486835590 4389522 1048991
3487750323 4389523 1048990
3488664589 4389524 1048989
3489579059 4389525 1048988
3490493304 4389526 1048987
3491407611 4389527 1048986
3492321946 4389528 1048985
3493236335 4389529 1048984
3494151070 4389530 1048983
3495065364 4389531 1048982
3495979658 4389532 1048981
3496897228 4389533 1048980
3497812112 4389534 1048979
3498726329 4389535 1048978
3499640519 4389536 1048977
3500555450 4389537 1048976
3501470264 4389538 1048975
3502384989 4389539 1048974
3503299695 4389540 1048973
3504214170 4389541 1048972
3505128147 4389542 1048971
3506042488 4389543 1048970
3506959927 4389544 1048969
3507874604 4389545 1048968
3508789252 4389546 1048967
3509703689 4389547 1048966
3510618347 4389548 1048965
3511532754 4389549 1048964
3512446918 4389550 1048963
3513360809 4389551 1048962
3514275029 4389552 1048961
3515189508 4389553 1048960
3516104195 4389554 1048959
3517022510 4389555 1048958
3517937453 4389556 1048957
3518851928 4389557 1048956
3519766215 4389558 1048955
3520680582 4389559 1048954
3521594977 4389560 1048953
3522509397 4389561 1048952
3523423918 4389562 1048951
3524338598 4389563 1048950
3525253437 4389564 1048949
3526168185 4389565 1048948
3527086180 4389566 1048947
3528000698 4389567 1048946
3528915094 4389568 1048945
3529829651 4389569 1048944
3530744140 4389570 1048943
3531658662 4389571 1048942
3532573211 4389572 1048941
3533487977 4389573 1048940
3534402884 4389574 1048939
3535317383 4389575 1048938
3536231787 4389576 1048937
3537150190 4389577 1048936
3538064874 4389578 1048935
3538979519 4389579 1048934
3539893999 4389580 1048933
3540808699 4389581 1048932
3541723336 4389582 1048931
3542638133 4389583 1048930
3543552548 4389584 1048929
3544466960 4389585 1048928
3545381754 4389586 1048927
3546296335 4389587 1048926
3547214084 4389588 1048925
3548128843 4389589 1048924
3549043161 4389590 1048923
3549957779 4389591 1048922
3550872150 4389592 1048921
3551786158 4389593 1048920
3552700356 4389594 1048919
3553614880 4389595 1048918
3554529320 4389596 1048917
3555443707 4389597 1048916
3556357879 4389598 1048915
3557281292 4389599 1048914
3558195978 4389600 1048913
3559110189 4389601 1048912
3560024767 4389602 1048911
3560939166 4389603 1048910
3561853414 4389604 1048909
3562767682 4389605 1048908
3563682515 4389606 1048907
3564596734 4389607 1048906
3565510815 4389608 1048905
3566425421 4389609 1048904
3567343324 4389610 1048903
3568257973 4389611 1048902
3569172378 4389612 1048901
3570086656 4389613 1048900
3571000865 4389614 1048899
3571915350 4389615 1048898
3572829979 4389616 1048897
3573744570 4389617 1048896
3574659005 4389618 1048895
3575573640 4389619 1048894
3576487945 4389620 1048893
3577407255 4389621 1048892
3578322224 4389622 1048891
3579236832 4389623 1048890
3580151213 4389624 1048889
3581065382 4389625 1048888
3581979854 4389626 1048887
3582894441 4389627 1048886
3583808795 4389628 1048885
3584722915 4389629 1048884
3585637485 4389630 1048883
3586573780 4389631 1048882
3587491781 4389632 1048881
3588406524 4389633 1048880
3589320889 4389634 1048879
3590235374 4389635 1048878
3591150182 4389636 1048877
3592064418 4389637 1048876
3592979103 4389638 1048875
3593893547 4389639 1048874
3594808225 4389640 1048873
3595722488 4389641 1048872
3596636894 4389642 1048871
3597554842 4389643 1048870
3598469704 4389644 1048869
3599384448 4389645 1048868
3600298941 4389646 1048867
3601213293 4389647 1048866
3602127778 4389648 1048865
3603042143 4389649 1048864
3603956766 4389650 1048863
3604871390 4389651 1048862
3605785946 4389652 1048861
3606703613 4389653 1048860
3607618617 4389654 1048859
3608533118 4389655 1048858
3609447767 4389656 1048857
3610362456 4389657 1048856
3611276688 4389658 1048855
3612191265 4389659 1048854
3613106007 4389660 1048853
3614040592 4389661 1048852
3614955411 4389662 1048851
3615869847 4389663 1048850
3616787676 4389664 1048849
3617702659 4389665 1048848
3618627719 4389666 1048847
3619553555 4389667 1048846
3620468078 4389668 1048845
3621382606 4389669 1048844
3622296861 4389670 1048843
3623211410 4389671 1048842
3624125210 4389672 1048841
3625039558 4389673 1048840
3625953687 4389674 1048839
3626871621 4389675 1048838
3627786759 4389676 1048837
3628701329 4389677 1048836
3629615613 4389678 1048835
3630530223 4389679 1048834
3631444564 4389680 1048833
3632358634 4389681 1048832
3633273105 4389682 1048831
3634187546 4389683 1048830
3635102096 4389684 1048829
3636016511 4389685 1048828
3636934304 4389686 1048827
3637849130 4389687 1048826
3638763417 4389688 1048825
3639677728 4389689 1048824
3640592095 4389690 1048823
3641506817 4389691 1048822
3642421272 4389692 1048821
3643335668 4389693 1048820
3644250271 4389694 1048819
3645164927 4389695 1048818
3646079247 4389696 1048817
3646996652 4389697 1048816
3647911141 4389698 1048815
3648825915 4389699 1048814
3649740290 4389700 1048813
3650654938 4389701 1048812
3651569401 4389702 1048811
3652483795 4389703 1048810
3653397978 4389704 1048809
3654312896 4389705 1048808
3655227388 4389706 1048807
3656141711 4389707 1048806
3657059442 4389708 1048805
3657974339 4389709 1048804
3658888931 4389710 1048803
3659803162 4389711 1048802
3660717666 4389712 1048801
3661632102 4389713 1048800
3662546628 4389714 1048799
3663461479 4389715 1048798
3664375912 4389716 1048797
3665290507 4389717 1048796
3666205110 4389718 1048795
3667123226 4389719 1048794
3668037671 4389720 1048793
3668951935 4389721 1048792
3669866048 4389722 1048791
3670780309 4389723 1048790
3671694792 4389724 1048789
3672609476 4389725 1048788
3673523982 4389726 1048787
3674438334 4389727 1048786
3675352938 4389728 1048785
3676267620 4389729 1048784
3677185402 4389730 1048783
3678100085 4389731 1048782
3679015028 4389732 1048781
3679929749 4389733 1048780
3680844557 4389734 1048779
3681759271 4389735 1048778
3682673676 4389736 1048777
3683588065 4389737 1048776
3684502735 4389738 1048775
3685416954 4389739 1048774
3686331108 4389740 1048773
3687248803 4389741 1048772
3688163361 4389742 1048771
3689078026 4389743 1048770
3689992337 4389744 1048769
3690907204 4389745 1048768
3691821796 4389746 1048767
3692736284 4389747 1048766
3693650838 4389748 1048765
3694565414 4389749 1048764
3695484221 4389750 1048763
3696399145 4389751 1048762
3697359716 4389752 1048761
3698274966 4389753 1048760
3699189663 4389754 1048759
3700104235 4389755 1048758
3701018632 4389756 1048757
3701933116 4389757 1048756
3702847667 4389758 1048755
3703762272 4389759 1048754
3704676788 4389760 1048753
3705591052 4389761 1048752
3706505744 4389762 1048751
3707423657 4389763 1048750
3708338815 4389764 1048749
3709253211 4389765 1048748
3710167584 4389766 1048747
3711082049 4389767 1048746
3711996984 4389768 1048745
3712911704 4389769 1048744
3713826180 4389770 1048743
3714740621 4389771 1048742
3715655035 4389772 1048741
3716569518 4389773 1048740
3717486956 4389774 1048739
3718401520 4389775 1048738
3719316020 4389776 1048737
3720230485 4389777 1048736
3721144845 4389778 1048735
3722059585 4389779 1048734
3722974248 4389780 1048733
3723888633 4389781 1048732
3724803242 4389782 1048731
3725717602 4389783 1048730
3726632113 4389784 1048729
3727550211 4389785 1048728
3728464836 4389786 1048727
3729379116 4389787 1048726
3730293515 4389788 1048725
3731207833 4389789 1048724
3732122176 4389790 1048723
3733036723 4389791 1048722
3733951270 4389792 1048721
3734865905 4389793 1048720
3735780286 4389794 1048719
3736698306 4389795 1048718
3737612839 4389796 1048717
3738527444 4389797 1048716
3739442006 4389798 1048715
3740356880 4389799 1048714
3741271663 4389800 1048713
3742206421 4389801 1048712
3743120863 4389802 1048711
3744035439 4389803 1048710
3744949888 4389804 1048709
3745864214 4389805 1048708
3746781753 4389806 1048707
3747696482 4389807 1048706
3748610394 4389808 1048705
3749525107 4389809 1048704
3750439597 4389810 1048703
3751354032 4389811 1048702
3752268291 4389812 1048701
3753182406 4389813 1048700
3754096982 4389814 1048699
3755011387 4389815 1048698
3755925761 4389816 1048697
3756843632 4389817 1048696
3757758506 4389818 1048695
3758673257 4389819 1048694
3759587774 4389820 1048693
3760502573 4389821 1048692
3761417236 4389822 1048691
3762331668 4389823 1048690
3763246025 4389824 1048689
3764160349 4389825 1048688
3765074753 4389826 1048687
3765989273 4389827 1048686
3766907257 4389828 1048685
3767822202 4389829 1048684
3768736732 4389830 1048683
3769651217 4389831 1048682
3770587925 4389832 1048681
3771502536 4389833 1048680
3772417271 4389834 1048679
3773331614 4389835 1048678
3774246190 4389836 1048677
3775160587 4389837 1048676
3776075301 4389838 1048675
3776994199 4389839 1048674
3777909253 4389840 1048673
3778823982 4389841 1048672
3779835067 4393937 1048671
3780749728 4398033 1048670
3781663492 4402129 1048669
3782577651 4406225 1048668
3783491833 4410321 1048667
3784406352 4410322 1048666
3785320277 4414418 1048665
3786234372 4418514 1048664
3787152828 4418515 1048663
3788067180 4418516 1048662
3788980971 4422612 1048661
3789970660 4426708 1048660
3790885182 4430804 1048659
3791798754 4434900 1048658
3792712851 4438996 1048657
3793627189 4443092 1048656
3794541237 4447188 1048655
3795455230 4451284 1048654
3796368835 4455380 1048653
3797341540 4459476 1048652
3798276924 4463572 1048651
3799190914 4467668 1048650
3800105110 4471764 1048649
3801019131 4475860 1048648
3801932777 4479956 1048647
3802846905 4484052 1048646
3803760411 4488148 1048645
3804727731 4492244 1048644
3805642146 4496340 1048643
3806555915 4500436 1048642
3807494512 4504532 1048641
3808408539 4508628 1048640
3809322062 4512724 1048639
3810235946 4516820 1048638
3811149557 4520916 1048637
3812138945 4525012 1048636
3813053026 4529108 1048635
3813966777 4533204 1048634
3814880590 4537300 1048633
3815794218 4541396 1048632
3816732836 4545492 1048631
3817647126 4549588 1048630
3818560784 4553684 1048629
3819549127 4557780 1048628
3820463737 4561876 1048627
3821377957 4565972 1048626
3822291645 4570068 1048625
3823205466 4574164 1048624
3824119523 4578260 1048623
3825033346 4582356 1048622
3825947224 4586452 1048621
3826941753 4590548 1048620
3827856270 4594644 1048619
3828770084 4598740 1048618
3829684289 4602836 1048617
3830598019 4606932 1048616
3831511500 4611028 1048615
3832425381 4615124 1048614
3833339391 4619220 1048613
3834309037 4623316 1048612
3835227952 4627412 1048611
3836142248 4631508 1048610
3837080844 4635604 1048609
3837995005 4639700 1048608
3838908582 4643796 1048607
3839822781 4647892 1048606
3840736739 4651988 1048605
3841706878 4656084 1048604
3842621321 4660180 1048603
3843535208 4664276 1048602
3844449284 4668372 1048601
3845363127 4672468 1048600
3846277198 4676564 1048599
3847215457 4680660 1048598
3848129618 4684756 1048597
3849099337 4688852 1048596
3850013475 4692948 1048595
3850927428 4697044 1048594
3851841201 4701140 1048593
3852755023 4705236 1048592
3853669173 4709332 1048591
3854583257 4713428 1048590
3855496982 4717524 1048589
3856465987 4721620 1048588
3857404824 4725716 1048587
3858318997 4729812 1048586
3859232710 4733908 1048585
3860146581 4738004 1048584
3861060263 4742100 1048583
3861974365 4746196 1048582
3862888040 4750292 1048581
3863858196 4754388 1048580
3864772648 4758484 1048579
3865686067 4762580 1048578
3866599979 4766676 1048577
3867537857 4770772 1048576
3868452033 4774868 1048575
3869366283 4778964 1048574
3870336744 4783060 1048573
3871270998 4787156 1048572
3872184903 4791252 1048571
3873098585 4795348 1048570
3874012464 4799444 1048569
3874926187 4803540 1048568
3875839798 4807636 1048567
3876777934 4811732 1048566
3877748349 4815828 1048565
3878662863 4819924 1048564
3879576446 4824020 1048563
3880489927 4828116 1048562
3881403382 4832212 1048561
3882316537 4836308 1048560
3883230194 4840404 1048559
3884144146 4844500 1048558
3885113261 4848596 1048557
3886027711 4852692 1048556
3886966095 4856788 1048555
3887880201 4860884 1048554
3888794125 4864980 1048553
3889707816 4869076 1048552
3890621852 4873172 1048551
3891535743 4877268 1048550
3892507094 4881364 1048549
3893421706 4885460 1048548
3894335465 4889556 1048547
3895249391 4893652 1048546
3896162923 4897748 1048545
3897121699 4901844 1048544
3898036138 4905940 1048543
3898949970 4910036 1048542
3899920023 4914132 1048541
3900833790 4918228 1048540
3901747456 4922324 1048539
3902661520 4926420 1048538
3903575476 4930516 1048537
3904489507 4934612 1048536
3905403528 4938708 1048535
3906317564 4942804 1048534
3907332818 4946900 1048533
3908246889 4950996 1048532
3909160974 4955092 1048531
3910074558 4959188 1048530
3910988686 4963284 1048529
3911902516 4967380 1048528
3912816736 4971476 1048527
3913730840 4975572 1048526
3914700524 4979668 1048525
3915615278 4983764 1048524
3916529442 4987860 1048523
3917468174 4991956 1048522
3918382359 4996052 1048521
3919296034 5000148 1048520
3920209781 5004244 1048519
3921123827 5008340 1048518
3922094078 5012436 1048517
3923008108 5016532 1048516
3923921932 5020628 1048515
3924835615 5024724 1048514
3925749574 5028820 1048513
3926678112 5032916 1048512
3927602854 5037012 1048511
3928516860 5041108 1048510
3929487905 5045204 1048509
3930402370 5049300 1048508
3931315830 5053396 1048507
3932229740 5057492 1048506
3933143320 5061588 1048505
3934057319 5065684 1048504
3934971657 5069780 1048503
3935885966 5073876 1048502
3936866255 5077972 1048501
3937780221 5082068 1048500
3938693858 5086164 1048499
3939607763 5090260 1048498
3940521439 5094356 1048497
3941435438 5098452 1048496
3942349439 5102548 1048495
3943263266 5106644 1048494
3944232842 5110740 1048493
3945147468 5114836 1048492
3946061431 5118932 1048491
3946999750 5123028 1048490
3947914196 5127124 1048489
3948827902 5131220 1048488
3949741694 5135316 1048487
3950655678 5139412 1048486
3951625368 5143508 1048485
3952539892 5147604 1048484
3953453736 5151700 1048483
3954367724 5155796 1048482
3955281490 5159892 1048481
3956195435 5163988 1048480
3957133793 5168084 1048479
3958048189 5172180 1048478
3959018380 5176276 1048477
3959932928 5180372 1048476
3960847209 5184468 1048475
3961761232 5188564 1048474
3962675670 5192660 1048473
3963589094 5196756 1048472
3964503179 5200852 1048471
3965417162 5204948 1048470
3966386388 5209044 1048469
3967324754 5213140 1048468
3968238793 5217236 1048467
3969152724 5221332 1048466
3970066884 5225428 1048465
3970980392 5229524 1048464
3971894416 5233620 1048463
3972808502 5237716 1048462
3973778453 5241812 1048461
3974692585 5245908 1048460
3975611275 5250004 1048459
3976524726 5254100 1048458
3977463687 5258196 1048457
3978377791 5262292 1048456
3979291526 5266388 1048455
3980205214 5270484 1048454
3981175540 5274580 1048453
3982090000 5278676 1048452
3983003841 5282772 1048451
3983917068 5286868 1048450
3984831000 5290964 1048449
3985744758 5295060 1048448
3986672895 5299156 1048447
3987597651 5303252 1048446
3988567738 5307348 1048445
3989482349 5311444 1048444
3990396430 5315540 1048443
3991310559 5319636 1048442
3992224403 5323732 1048441
3993138556 5327828 1048440
3994052587 5331924 1048439
3994966566 5336020 1048438
3995936764 5340116 1048437
3996875612 5344212 1048436
3997789809 5348308 1048435
3998703653 5352404 1048434
3999617073 5356500 1048433
4000551104 5360596 1048432
4001464846 5364692 1048431
4002377984 5368788 1048430
4003347512 5372884 1048429
4004262249 5376980 1048428
4005175732 5381076 1048427
4006089532 5385172 1048426
4007027881 5389268 1048425
4007942140 5393364 1048424
4008856369 5397460 1048423
4009769790 5401556 1048422
4010739777 5405652 1048421
4011654277 5409748 1048420
4012568362 5413844 1048419
4013482006 5417940 1048418
4014395697 5422036 1048417
4015309291 5426132 1048416
4016222891 5430228 1048415
4017182505 5434324 1048414
4018152317 5438420 1048413
4019066920 5442516 1048412
4019980798 5446612 1048411
4020895189 5450708 1048410
4021808917 5454804 1048409
4022722399 5458900 1048408
4023636602 5462996 1048407
4024550206 5467092 1048406
4025520322 5471188 1048405
4026434525 5475284 1048404
4027372782 5479380 1048403
4028287220 5483476 1048402
4029201172 5487572 1048401
4030115225 5491668 1048400
4031028959 5495764 1048399
4031942730 5499860 1048398
4032912556 5503956 1048397
4033826945 5508052 1048396
4034740993 5512148 1048395
4035655089 5516244 1048394
4036568936 5520340 1048393
4037506770 5524436 1048392
4038420973 5528532 1048391
4039334722 5532628 1048390
4040305121 5536724 1048389
4041219227 5540820 1048388
4042133379 5544916 1048387
4043047250 5549012 1048386
4043961323 5553108 1048385
4044875250 5557204 1048384
4045789270 5561300 1048383
4046727392 5565396 1048382
4047697416 5569492 1048381
4048611767 5573588 1048380
4049525470 5577684 1048379
4050439214 5581780 1048378
4051352986 5585876 1048377
4052266592 5589972 1048376
4053180449 5594068 1048375
4054094313 5598164 1048374
4055063761 5602260 1048373
4055978143 5606356 1048372
4056916754 5610452 1048371
4057830864 5614548 1048370
4058744882 5618644 1048369
4059658659 5622740 1048368
4060572871 5626836 1048367
4061487133 5630932 1048366
4062456700 5635028 1048365
4063371313 5639124 1048364
4064285279 5643220 1048363
4065199203 5647316 1048362
4066113250 5651412 1048361
4067051367 5655508 1048360
4067965564 5659604 1048359
4068879218 5663700 1048358
4069849598 5667796 1048357
4070763428 5671892 1048356
4071677477 5675988 1048355
4072591166 5680084 1048354
4073505117 5684180 1048353
4074418814 5688276 1048352
4075332824 5692372 1048351
4076246676 5696468 1048350
4077239808 5700564 1048349
4078153992 5704660 1048348
4079067744 5708756 1048347
4079981688 5712852 1048346
4080895712 5716948 1048345
4081809885 5721044 1048344
4082724030 5725140 1048343
4083637946 5729236 1048342
4084607683 5733332 1048341
4085522000 5737428 1048340
4086436149 5741524 1048339
4087374209 5745620 1048338
4088288282 5749716 1048337
4089202287 5753812 1048336
4090116134 5757908 1048335
4091029762 5762004 1048334
4092000265 5766100 1048333
4092914296 5770196 1048332
4093828041 5774292 1048331
4094741843 5778388 1048330
4095655427 5782484 1048329
4096569069 5786580 1048328
4097507488 5790676 1048327
4098421821 5794772 1048326
4099391217 5798868 1048325
4100305567 5802964 1048324
4101219326 5807060 1048323
4102133255 5811156 1048322
4103047112 5815252 1048321
4103961011 5819348 1048320
4104874811 5823444 1048319
4105788679 5827540 1048318
4106760526 5831636 1048317
4107675097 5835732 1048316
4108589097 5839828 1048315
4109503048 5843924 1048314
4110416807 5848020 1048313
4111330418 5852116 1048312
4112243951 5856212 1048311
4113157660 5860308 1048310
4114126794 5864404 1048309
4115040696 5868500 1048308
4115960167 5872596 1048307
4116898635 5876692 1048306
4117812962 5880788 1048305
4118726930 5884884 1048304
4119640730 5888980 1048303
4120554635 5893076 1048302
4121525059 5897172 1048301
4122439603 5901268 1048300
4123353438 5905364 1048299
4124267518 5909460 1048298
4125181292 5913556 1048297
4126095248 5917652 1048296
4127033254 5921748 1048295
4127947858 5925844 1048294
4128916715 5929940 1048293
4129851275 5934036 1048292
4130764652 5938132 1048291
4131678665 5942228 1048290
4132592238 5946324 1048289
4133505796 5950420 1048288
4134419627 5954516 1048287
4135333493 5958612 1048286
4136302317 5962708 1048285
4137240675 5966804 1048284
4138154687 5970900 1048283
4139068605 5974996 1048282
4139982572 5979092 1048281
4140896031 5983188 1048280
4141809916 5987284 1048279
4142723964 5991380 1048278
4143694059 5995476 1048277
4144608474 5999572 1048276
4145522232 6003668 1048275
4146435924 6007764 1048274
4147374047 6011860 1048273
4148288611 6015956 1048272
4149202383 6020052 1048271
4150116741 6024148 1048270
4151087266 6028244 1048269
4152001721 6032340 1048268
4152915936 6036436 1048267
4153830239 6040532 1048266
4154744048 6044628 1048265
4155657416 6048724 1048264
4156571426 6052820 1048263
4157509400 6056916 1048262
4158480256 6061012 1048261
4159395047 6065108 1048260
4160308672 6069204 1048259
4161222766 6073300 1048258
4162136662 6077396 1048257
4163050555 6081492 1048256
4163964547 6085588 1048255
4164878946 6089684 1048254
4165848763 6093780 1048253
4166787183 6097876 1048252
4167701278 6101972 1048251
4168615330 6106068 1048250
4169529126 6110164 1048249
4170443249 6114260 1048248
4171357397 6118356 1048247
4172271135 6122452 1048246
4173241228 6126548 1048245
4174155184 6130644 1048244
4175069316 6134740 1048243
4175983003 6138836 1048242
4176922674 6142932 1048241
4177837505 6147028 1048240
4178751497 6151124 1048239
4179665460 6155220 1048238
4180634870 6159316 1048237
4181549022 6163412 1048236
4182462234 6167508 1048235
4183375718 6171604 1048234
4184289641 6175700 1048233
4185203669 6179796 1048232
4186117354 6183892 1048231
4187055476 6187988 1048230
4188026390 6192084 1048229
4188941097 6196180 1048228
4189855172 6200276 1048227
4190768769 6204372 1048226
4191682758 6208468 1048225
4192596500 6212564 1048224
4193510329 6216660 1048223
4194423716 6220756 1048222
4195392660 6224852 1048221
4196307078 6228948 1048220
4197245391 6233044 1048219
4198159971 6237140 1048218
4199074120 6241236 1048217
4199988154 6245332 1048216
4200902327 6249428 1048215
4201816262 6253524 1048214
4202785847 6257620 1048213
4203700407 6261716 1048212
4204614680 6265812 1048211
4205528541 6269908 1048210
4206442441 6274004 1048209
4207380888 6278100 1048208
4208295039 6282196 1048207
4209208856 6286292 1048206
4210178131 6290388 1048205
4211092387 6294484 1048204
4212006104 6298580 1048203
4212919921 6302676 1048202
4213833882 6306772 1048201
4214747879 6310868 1048200
4215661790 6314964 1048199
4216575942 6319060 1048198
4217569518 6323156 1048197
4218483965 6327252 1048196
4219397855 6331348 1048195
4220312025 6335444 1048194
4221225758 6339540 1048193
4222139778 6343636 1048192
4223053487 6347732 1048191
4223967521 6351828 1048190
4224935800 6355924 1048189
4225850259 6360020 1048188
4226788308 6364116 1048187
4227702502 6368212 1048186
4228616803 6372308 1048185
4229530639 6376404 1048184
4230444194 6380500 1048183
4231358371 6384596 1048182
4232328812 6388692 1048181
4233242911 6392788 1048180
4234156872 6396884 1048179
4235070429 6400980 1048178
4235984313 6405076 1048177
4236922669 6409172 1048176
4237837281 6413268 1048175
4238751207 6417364 1048174
4239720616 6421460 1048173
4240635173 6425556 1048172
4241549376 6429652 1048171
4242463545 6433748 1048170
4243377556 6437844 1048169
4244291425 6441940 1048168
4245205125 6446036 1048167
4246118945 6450132 1048166
4247112288 6454228 1048165
4248027052 6458324 1048164
4248940532 6462420 1048163
4249854311 6466516 1048162
4250768409 6470612 1048161
4251682359 6474708 1048160
4252596062 6478804 1048159
4253509917 6482900 1048158
4254480943 6486996 1048157
4255400189 6491092 1048156
4256313874 6495188 1048155
4257252387 6499284 1048154
4258186814 6503380 1048153
4259100643 6507476 1048152
4260014905 6511572 1048151
4260928660 6515668 1048150
4261898781 6519764 1048149
4262813156 6523860 1048148
4263727360 6527956 1048147
4264641341 6532052 1048146
4265555370 6536148 1048145
4266468798 6540244 1048144
4267407383 6544340 1048143
4268321841 6548436 1048142
4269291197 6552532 1048141
4270205379 6556628 1048140
4271119242 6560724 1048139
4272033567 6564820 1048138
4272947137 6568916 1048137
4273861335 6573012 1048136
4274775049 6577108 1048135
4275688886 6581204 1048134
4276671975 6585300 1048133
4277596667 6589396 1048132
4278510509 6593492 1048131
4279424175 6597588 1048130
4280337842 6601684 1048129
4281251898 6605780 1048128
4282165843 6609876 1048127
4283079719 6613972 1048126
4284051142 6618068 1048125
4284965225 6622164 1048124
4285879048 6626260 1048123
4286817267 6630356 1048122
4287731609 6634452 1048121
4288645447 6638548 1048120
4289559183 6642644 1048119
4290473075 6646740 1048118
4291442971 6650836 1048117
4292357270 6654932 1048116
4293271566 6659028 1048115
4294184871 6663124 1048114
4295098260 6667220 1048113
4296012342 6671316 1048112
4296950632 6675412 1048111
4297864964 6679508 1048110
4298834792 6683604 1048109
4299749297 6687700 1048108
4300663432 6691796 1048107
4301577830 6695892 1048106
4302491925 6699988 1048105
4303406058 6704084 1048104
4304320032 6708180 1048103
4305234068 6712276 1048102
4306203783 6716372 1048101
4754254612 6720468 1048100
4755424476 6724564 1048099
4756590209 6728660 1048098
4757772655 6732756 1048097
4758938762 6736852 1048096
4760104853 6740948 1048095
4761270811 6745044 1048094
4762462653 6749140 1048093
4763628969 6753236 1048092
4764794670 6757332 1048091
4765960285 6761428 1048090
4767057094 6765524 1048089
4767972071 6769620 1048088
4768885600 6773716 1048087
4769799248 6777812 1048086
4770810252 6781908 1048085
4771745215 6786004 1048084
4772679625 6790100 1048083
4773593166 6794196 1048082
4774507037 6798292 1048081
4775420966 6802388 1048080
4776334760 6806484 1048079
4777293995 6810580 1048078
4778283768 6814676 1048077
4779197962 6818772 1048076
4780111762 6822868 1048075
4781025449 6826964 1048074
4781939407 6831060 1048073
4782853360 6835156 1048072
4783767583 6839252 1048071
4784681583 6843348 1048070
4785650534 6847444 1048069
4786585297 6851540 1048068
4787551584 6855636 1048067
4788491796 6859732 1048066
4789431049 6863828 1048065
4790370135 6867924 1048064
4791309082 6872020 1048063
4792315856 6876116 1048062
4793230259 6880212 1048061
4794144477 6884308 1048060
4795058356 6888404 1048059
4795972157 6892500 1048058
4796910203 6896596 1048057
4797824945 6900692 1048056
4798739001 6904788 1048055
4799708035 6908884 1048054
4800622540 6912980 1048053
4801536541 6917076 1048052
4802450522 6921172 1048051
4803364148 6925268 1048050
4804277972 6929364 1048049
4805191550 6933460 1048048
4806105415 6937556 1048047
4807120683 6941652 1048046
4808035543 6945748 1048045
4808949719 6949844 1048044
4809863725 6953940 1048043
4810777359 6958036 1048042
4811691254 6962132 1048041
4812605090 6966228 1048040
4813518519 6970324 1048039
4814488972 6974420 1048038
4815403203 6978516 1048037
4816317168 6982612 1048036
4817255042 6986708 1048035
4818169517 6990804 1048034
4819083496 6994900 1048033
4819997198 6998996 1048032
4820911447 7003092 1048031
4821882506 7007188 1048030
4822796512 7011284 1048029
4823710206 7015380 1048028
4824624279 7019476 1048027
4825538219 7023572 1048026
4826451857 7027668 1048025
4827389978 7031764 1048024
4828304382 7035860 1048023
4829275065 7039956 1048022
4830188918 7044052 1048021
4831102671 7048148 1048020
4832016514 7052244 1048019
4832930280 7056340 1048018
4833844155 7060436 1048017
4834758023 7064532 1048016
4835672053 7068628 1048015
4836643339 7072724 1048014
4837582053 7076820 1048013
4838496331 7080916 1048012
4839410224 7085012 1048011
4840324062 7089108 1048010
4841238193 7093204 1048009
4842152172 7097300 1048008
4843065933 7101396 1048007
4844037275 7105492 1048006
4844952000 7109588 1048005
4845886744 7113684 1048004
4846825056 7117780 1048003
4847739514 7121876 1048002
4848653063 7125972 1048001
4849566752 7130068 1048000
4850480604 7134164 1047999
4851451853 7138260 1047998
4852365666 7142356 1047997
4853279228 7146452 1047996
4854193250 7150548 1047995
4855107111 7154644 1047994
4856021120 7158740 1047993
4856959879 7162836 1047992
4857874081 7166932 1047991
4858844840 7171028 1047990
4859758925 7175124 1047989
4860673017 7179220 1047988
4861586913 7183316 1047987
4862500418 7187412 1047986
4863414236 7191508 1047985
4864328510 7195604 1047984
4865242580 7199700 1047983
4866212922 7203796 1047982
4867151380 7207892 1047981
4868065502 7211988 1047980
4868979276 7216084 1047979
4869892713 7220180 1047978
4870806673 7224276 1047977
4871720520 7228372 1047976
4872634458 7232468 1047975
4873604664 7236564 1047974
4874518859 7240660 1047973
4875432522 7244756 1047972
4876346322 7248852 1047971
4877284699 7252948 1047970
4878198974 7257044 1047969
4879112713 7261140 1047968
4880026489 7265236 1047967
4880997343 7269332 1047966
4881911779 7273428 1047965
4882825365 7277524 1047964
4883739111 7281620 1047963
4884652887 7285716 1047962
4885566504 7289812 1047961
4886480429 7293908 1047960
4887418676 7298004 1047959
4888386781 7302100 1047958
4889301099 7306196 1047957
4890214471 7310292 1047956
4891128357 7314388 1047955
4892041860 7318484 1047954
4892955970 7322580 1047953
4893869464 7326676 1047952
4894783522 7330772 1047951
4895753158 7334868 1047950
4896681526 7338964 1047949
4897617552 7343060 1047948
4898531564 7347156 1047947
4899445009 7351252 1047946
4900358889 7355348 1047945
4901272633 7359444 1047944
4902206802 7363540 1047943
4903177438 7367636 1047942
4904091644 7371732 1047941
4905005301 7375828 1047940
4905919221 7379924 1047939
4906857619 7384020 1047938
4907771573 7388116 1047937
4908685587 7392212 1047936
4909599153 7396308 1047935
4910569430 7400404 1047934
4911483414 7404500 1047933
4912397545 7408596 1047932
4913311740 7412692 1047931
4914225277 7416788 1047930
4915139339 7420884 1047929
4916053360 7424980 1047928
4916991884 7429076 1047927
4917962974 7433172 1047926
4918877075 7437268 1047925
4919790699 7441364 1047924
4920704307 7445460 1047923
4921618043 7449556 1047922
4922532103 7453652 1047921
4923446169 7457748 1047920
4924360181 7461844 1047919
4925330473 7465940 1047918
4926244525 7470036 1047917
4927182699 7474132 1047916
