Feb 10 19:40:28 dsm-f kernel: [   97.721236] SoftIWARP attached
Feb 10 19:40:28 dsm-f kernel: [   97.765615] [dsm_init] ip : 192.168.1.106
Feb 10 19:40:28 dsm-f kernel: [   97.765617] [dsm_init] port : 4444
Feb 10 19:40:38 dsm-f kernel: [  108.220973] [DSM_DSM]
Feb 10 19:42:57 dsm-f kernel: [  247.460693]  [_dsm_extract_page] faulting for page 00007f41ebfa0000  
Feb 10 19:42:57 dsm-f kernel: [  247.460695]  [_dsm_extract_page] got page ffffea001030d100  
Feb 10 19:42:57 dsm-f kernel: [  247.460696]  [_dsm_extract_page] faulting for page 00007f41ebfa1000  
Feb 10 19:42:57 dsm-f kernel: [  247.460698]  [_dsm_extract_page] got page ffffea001030d140  
Feb 10 19:42:57 dsm-f kernel: [  247.460700]  [_dsm_extract_page] faulting for page 00007f41ebfa2000  
Feb 10 19:42:57 dsm-f kernel: [  247.460702]  [_dsm_extract_page] got page ffffea001030d180  
Feb 10 19:42:57 dsm-f kernel: [  247.460704]  [_dsm_extract_page] faulting for page 00007f41ebfa3000  
Feb 10 19:42:57 dsm-f kernel: [  247.460706]  [_dsm_extract_page] got page ffffea001030d1c0  
Feb 10 19:42:57 dsm-f kernel: [  247.460707]  [_dsm_extract_page] faulting for page 00007f41ebfa4000  
Feb 10 19:42:57 dsm-f kernel: [  247.460709]  [_dsm_extract_page] got page ffffea001030d200  
Feb 10 19:42:57 dsm-f kernel: [  247.460711]  [_dsm_extract_page] faulting for page 00007f41ebfa5000  
Feb 10 19:42:57 dsm-f kernel: [  247.460713]  [_dsm_extract_page] got page ffffea001030d240  
Feb 10 19:42:57 dsm-f kernel: [  247.460715]  [_dsm_extract_page] faulting for page 00007f41ebfa6000  
Feb 10 19:42:57 dsm-f kernel: [  247.460717]  [_dsm_extract_page] got page ffffea001030d280  
Feb 10 19:42:57 dsm-f kernel: [  247.460718]  [_dsm_extract_page] faulting for page 00007f41ebfa7000  
Feb 10 19:42:57 dsm-f kernel: [  247.460720]  [_dsm_extract_page] got page ffffea001030d2c0  
Feb 10 19:42:57 dsm-f kernel: [  247.460722]  [_dsm_extract_page] faulting for page 00007f41ebf3f000  
Feb 10 19:42:57 dsm-f kernel: [  247.461141]  [_dsm_extract_page] got page ffffea001030b8c0  
Feb 10 19:42:57 dsm-f kernel: [  247.461144]  [_dsm_extract_page] faulting for page 00007f41ebf40000  
Feb 10 19:42:57 dsm-f kernel: [  247.461146]  [_dsm_extract_page] got page ffffea001030b900  
Feb 10 19:42:57 dsm-f kernel: [  247.461148]  [_dsm_extract_page] faulting for page 00007f41ebf41000  
Feb 10 19:42:57 dsm-f kernel: [  247.461150]  [_dsm_extract_page] got page ffffea001030b940  
Feb 10 19:42:57 dsm-f kernel: [  247.461152]  [_dsm_extract_page] faulting for page 00007f41ebf42000  
Feb 10 19:42:57 dsm-f kernel: [  247.461154]  [_dsm_extract_page] got page ffffea001030b980  
Feb 10 19:42:57 dsm-f kernel: [  247.461155]  [_dsm_extract_page] faulting for page 00007f41ebf43000  
Feb 10 19:42:57 dsm-f kernel: [  247.461157]  [_dsm_extract_page] got page ffffea001030b9c0  
Feb 10 19:42:57 dsm-f kernel: [  247.461159]  [_dsm_extract_page] faulting for page 00007f41ebf44000  
Feb 10 19:42:57 dsm-f kernel: [  247.461161]  [_dsm_extract_page] got page ffffea001030ba00  
Feb 10 19:42:57 dsm-f kernel: [  247.461163]  [_dsm_extract_page] faulting for page 00007f41ebf45000  
Feb 10 19:42:57 dsm-f kernel: [  247.461165]  [_dsm_extract_page] got page ffffea001030ba40  
Feb 10 19:42:57 dsm-f kernel: [  247.461166]  [_dsm_extract_page] faulting for page 00007f41ebf46000  
Feb 10 19:42:57 dsm-f kernel: [  247.461169]  [_dsm_extract_page] got page ffffea001030ba80  
Feb 10 19:42:57 dsm-f kernel: [  247.461170]  [_dsm_extract_page] faulting for page 00007f41ebf4a000  
Feb 10 19:42:57 dsm-f kernel: [  247.461172]  [_dsm_extract_page] got page ffffea001030bb80  
Feb 10 19:42:57 dsm-f kernel: [  247.461174]  [_dsm_extract_page] faulting for page 00007f41ebf4b000  
Feb 10 19:42:57 dsm-f kernel: [  247.461176]  [_dsm_extract_page] got page ffffea001030bbc0  
Feb 10 19:42:57 dsm-f kernel: [  247.461178]  [_dsm_extract_page] faulting for page 00007f41ebf4c000  
Feb 10 19:42:57 dsm-f kernel: [  247.461180]  [_dsm_extract_page] got page ffffea001030bc00  
Feb 10 19:42:57 dsm-f kernel: [  247.461181]  [_dsm_extract_page] faulting for page 00007f41ebf4d000  
Feb 10 19:42:57 dsm-f kernel: [  247.461183]  [_dsm_extract_page] got page ffffea001030bc40  
Feb 10 19:42:57 dsm-f kernel: [  247.461185]  [_dsm_extract_page] faulting for page 00007f41ebf4e000  
Feb 10 19:42:57 dsm-f kernel: [  247.461187]  [_dsm_extract_page] got page ffffea001030bc80  
Feb 10 19:42:57 dsm-f kernel: [  247.461189]  [_dsm_extract_page] faulting for page 00007f41ebf4f000  
Feb 10 19:42:57 dsm-f kernel: [  247.461191]  [_dsm_extract_page] got page ffffea001030bcc0  
Feb 10 19:42:57 dsm-f kernel: [  247.461192]  [_dsm_extract_page] faulting for page 00007f41ebf50000  
Feb 10 19:42:57 dsm-f kernel: [  247.461194]  [_dsm_extract_page] got page ffffea001030bd00  
Feb 10 19:42:57 dsm-f kernel: [  247.461196]  [_dsm_extract_page] faulting for page 00007f41ebf51000  
Feb 10 19:42:57 dsm-f kernel: [  247.461198]  [_dsm_extract_page] got page ffffea001030bd40  
Feb 10 19:42:57 dsm-f kernel: [  247.461200]  [_dsm_extract_page] faulting for page 00007f41ebf55000  
Feb 10 19:42:57 dsm-f kernel: [  247.461202]  [_dsm_extract_page] got page ffffea001030be40  
Feb 10 19:42:57 dsm-f kernel: [  247.461203]  [_dsm_extract_page] faulting for page 00007f41ebf5c000  
Feb 10 19:42:57 dsm-f kernel: [  247.461205]  [_dsm_extract_page] got page ffffea001030c000  
Feb 10 19:42:57 dsm-f kernel: [  247.461207]  [_dsm_extract_page] faulting for page 00007f41ebf5d000  
Feb 10 19:42:57 dsm-f kernel: [  247.461209]  [_dsm_extract_page] got page ffffea001030c040  
Feb 10 19:42:57 dsm-f kernel: [  247.461211]  [_dsm_extract_page] faulting for page 00007f41ebf5e000  
Feb 10 19:42:57 dsm-f kernel: [  247.461213]  [_dsm_extract_page] got page ffffea001030c080  
Feb 10 19:42:57 dsm-f kernel: [  247.461215]  [_dsm_extract_page] faulting for page 00007f41ebf5f000  
Feb 10 19:42:57 dsm-f kernel: [  247.461217]  [_dsm_extract_page] got page ffffea001030c0c0  
Feb 10 19:42:57 dsm-f kernel: [  247.461218]  [_dsm_extract_page] faulting for page 00007f41ebf60000  
Feb 10 19:42:57 dsm-f kernel: [  247.461220]  [_dsm_extract_page] got page ffffea001030c100  
Feb 10 19:42:57 dsm-f kernel: [  247.461222]  [_dsm_extract_page] faulting for page 00007f41ebf61000  
Feb 10 19:42:57 dsm-f kernel: [  247.461224]  [_dsm_extract_page] got page ffffea001030c140  
Feb 10 19:42:57 dsm-f kernel: [  247.461226]  [_dsm_extract_page] faulting for page 00007f41ebf62000  
Feb 10 19:42:57 dsm-f kernel: [  247.461228]  [_dsm_extract_page] got page ffffea001030c180  
Feb 10 19:42:57 dsm-f kernel: [  247.461229]  [_dsm_extract_page] faulting for page 00007f41ebf63000  
Feb 10 19:42:57 dsm-f kernel: [  247.461231]  [_dsm_extract_page] got page ffffea001030c1c0  
Feb 10 19:42:57 dsm-f kernel: [  247.461233]  [_dsm_extract_page] faulting for page 00007f41ebf64000  
Feb 10 19:42:57 dsm-f kernel: [  247.461235]  [_dsm_extract_page] got page ffffea001030c200  
Feb 10 19:42:57 dsm-f kernel: [  247.461237]  [_dsm_extract_page] faulting for page 00007f41ebf65000  
Feb 10 19:42:57 dsm-f kernel: [  247.461239]  [_dsm_extract_page] got page ffffea001030c240  
Feb 10 19:42:57 dsm-f kernel: [  247.461240]  [_dsm_extract_page] faulting for page 00007f41ebf66000  
Feb 10 19:42:57 dsm-f kernel: [  247.461242]  [_dsm_extract_page] got page ffffea001030c280  
Feb 10 19:42:57 dsm-f kernel: [  247.461244]  [_dsm_extract_page] faulting for page 00007f42dfe78000  
Feb 10 19:42:57 dsm-f kernel: [  247.463122]  [_dsm_extract_page] got page ffffea00100a8d80  
Feb 10 19:42:57 dsm-f kernel: [  247.463125]  [_dsm_extract_page] faulting for page 00007f42dfe79000  
Feb 10 19:42:57 dsm-f kernel: [  247.463127]  [_dsm_extract_page] got page ffffea00100a8dc0  
Feb 10 19:42:57 dsm-f kernel: [  247.463129]  [_dsm_extract_page] faulting for page 00007f42dfe7e000  
Feb 10 19:42:57 dsm-f kernel: [  247.463131]  [_dsm_extract_page] got page ffffea00100a8f00  
Feb 10 19:42:57 dsm-f kernel: [  247.463133]  [_dsm_extract_page] faulting for page 00007f42df9e0000  
Feb 10 19:42:57 dsm-f kernel: [  247.464377]  [_dsm_extract_page] got page ffffea001009a180  
Feb 10 19:42:57 dsm-f kernel: [  247.464380]  [_dsm_extract_page] faulting for page 00007f42df27c000  
Feb 10 19:42:57 dsm-f kernel: [  247.464982]  [_dsm_extract_page] got page ffffea001007cfc0  
Feb 10 19:42:57 dsm-f kernel: [  247.464985]  [_dsm_extract_page] faulting for page 00007f42df27d000  
Feb 10 19:42:57 dsm-f kernel: [  247.464987]  [_dsm_extract_page] got page ffffea001007d040  
Feb 10 19:42:57 dsm-f kernel: [  247.464989]  [_dsm_extract_page] faulting for page 00007f42df299000  
Feb 10 19:42:57 dsm-f kernel: [  247.464991]  [_dsm_extract_page] got page ffffea001007db80  
Feb 10 19:42:57 dsm-f kernel: [  247.464993]  [_dsm_extract_page] faulting for page 00007f42df012000  
Feb 10 19:42:57 dsm-f kernel: [  247.465343]  [_dsm_extract_page] got page ffffea001008c100  
Feb 10 19:42:57 dsm-f kernel: [  247.465346]  [_dsm_extract_page] faulting for page 00007f42df016000  
Feb 10 19:42:57 dsm-f kernel: [  247.465348]  [_dsm_extract_page] got page ffffea001008de00  
Feb 10 19:42:57 dsm-f kernel: [  247.465350]  [_dsm_extract_page] faulting for page 00007f42df017000  
Feb 10 19:42:57 dsm-f kernel: [  247.465352]  [_dsm_extract_page] got page ffffea001008de40  
Feb 10 19:42:57 dsm-f kernel: [  247.465354]  [_dsm_extract_page] faulting for page 00007f42df01c000  
Feb 10 19:42:57 dsm-f kernel: [  247.465356]  [_dsm_extract_page] got page ffffea001008cb00  
Feb 10 19:42:57 dsm-f kernel: [  247.465358]  [_dsm_extract_page] faulting for page 00007f42df01d000  
Feb 10 19:42:57 dsm-f kernel: [  247.465360]  [_dsm_extract_page] got page ffffea001008cb40  
Feb 10 19:42:57 dsm-f kernel: [  247.465362]  [_dsm_extract_page] faulting for page 00007f42df01e000  
Feb 10 19:42:57 dsm-f kernel: [  247.465364]  [_dsm_extract_page] got page ffffea001008cb80  
Feb 10 19:42:57 dsm-f kernel: [  247.465365]  [_dsm_extract_page] faulting for page 00007f42df01f000  
Feb 10 19:42:57 dsm-f kernel: [  247.465367]  [_dsm_extract_page] got page ffffea001008cbc0  
Feb 10 19:42:57 dsm-f kernel: [  247.465369]  [_dsm_extract_page] faulting for page 00007f42df028000  
Feb 10 19:42:57 dsm-f kernel: [  247.465376]  [_dsm_extract_page] got page ffffea001008d200  
Feb 10 19:42:57 dsm-f kernel: [  247.465378]  [_dsm_extract_page] faulting for page 00007f42df029000  
Feb 10 19:42:57 dsm-f kernel: [  247.465380]  [_dsm_extract_page] got page ffffea001008d240  
Feb 10 19:42:57 dsm-f kernel: [  247.465382]  [_dsm_extract_page] faulting for page 00007f42df02a000  
Feb 10 19:42:57 dsm-f kernel: [  247.465384]  [_dsm_extract_page] got page ffffea001008d280  
Feb 10 19:42:57 dsm-f kernel: [  247.465386]  [_dsm_extract_page] faulting for page 00007f42df02b000  
Feb 10 19:42:57 dsm-f kernel: [  247.465388]  [_dsm_extract_page] got page ffffea001008d2c0  
Feb 10 19:42:57 dsm-f kernel: [  247.465389]  [_dsm_extract_page] faulting for page 00007f42df02c000  
Feb 10 19:42:57 dsm-f kernel: [  247.465391]  [_dsm_extract_page] got page ffffea001008d300  
Feb 10 19:42:57 dsm-f kernel: [  247.465393]  [_dsm_extract_page] faulting for page 00007f42df02d000  
Feb 10 19:42:57 dsm-f kernel: [  247.465395]  [_dsm_extract_page] got page ffffea001008d340  
Feb 10 19:42:57 dsm-f kernel: [  247.465397]  [_dsm_extract_page] faulting for page 00007f42df02e000  
Feb 10 19:42:57 dsm-f kernel: [  247.465399]  [_dsm_extract_page] got page ffffea001008d740  
Feb 10 19:42:57 dsm-f kernel: [  247.465400]  [_dsm_extract_page] faulting for page 00007f42df02f000  
Feb 10 19:42:57 dsm-f kernel: [  247.465402]  [_dsm_extract_page] got page ffffea001008d780  
Feb 10 19:42:57 dsm-f kernel: [  247.465404]  [_dsm_extract_page] faulting for page 00007f42df030000  
Feb 10 19:42:57 dsm-f kernel: [  247.465406]  [_dsm_extract_page] got page ffffea001008d7c0  
Feb 10 19:42:57 dsm-f kernel: [  247.465408]  [_dsm_extract_page] faulting for page 00007f42df034000  
Feb 10 19:42:57 dsm-f kernel: [  247.465410]  [_dsm_extract_page] got page ffffea001008d8c0  
Feb 10 19:42:57 dsm-f kernel: [  247.465411]  [_dsm_extract_page] faulting for page 00007f42df035000  
Feb 10 19:42:57 dsm-f kernel: [  247.465413]  [_dsm_extract_page] got page ffffea001008d900  
Feb 10 19:42:57 dsm-f kernel: [  247.465415]  [_dsm_extract_page] faulting for page 00007f42df036000  
Feb 10 19:42:57 dsm-f kernel: [  247.465417]  [_dsm_extract_page] got page ffffea001008d940  
Feb 10 19:42:57 dsm-f kernel: [  247.465419]  [_dsm_extract_page] faulting for page 00007f42df037000  
Feb 10 19:42:57 dsm-f kernel: [  247.465421]  [_dsm_extract_page] got page ffffea001008d980  
Feb 10 19:42:57 dsm-f kernel: [  247.465422]  [_dsm_extract_page] faulting for page 00007f42df038000  
Feb 10 19:42:57 dsm-f kernel: [  247.465424]  [_dsm_extract_page] got page ffffea001008d9c0  
Feb 10 19:42:57 dsm-f kernel: [  247.465426]  [_dsm_extract_page] faulting for page 00007f42df039000  
Feb 10 19:42:57 dsm-f kernel: [  247.465428]  [_dsm_extract_page] got page ffffea001008da00  
Feb 10 19:42:57 dsm-f kernel: [  247.465430]  [_dsm_extract_page] faulting for page 00007f42df944000  
Feb 10 19:42:57 dsm-f kernel: [  247.465819]  [_dsm_extract_page] got page ffffea0010095bc0  
Feb 10 19:42:57 dsm-f kernel: [  247.465822]  [_dsm_extract_page] faulting for page 00007f41e83d4000  
Feb 10 19:42:57 dsm-f kernel: [  247.466668]  [_dsm_extract_page] got page ffffea00105fe000  
Feb 10 19:42:57 dsm-f kernel: [  247.466671]  [_dsm_extract_page] faulting for page 00007f42de925000  
Feb 10 19:42:57 dsm-f kernel: [  247.466941]  [_dsm_extract_page] got page ffffea001006eb40  
Feb 10 19:42:57 dsm-f kernel: [  247.466943]  [_dsm_extract_page] faulting for page 00007f41ec24e000  
Feb 10 19:42:57 dsm-f kernel: [  247.467426]  [_dsm_extract_page] got page ffffea00102ffc80  
Feb 10 19:42:57 dsm-f kernel: [  247.467429]  [_dsm_extract_page] faulting for page 00007f41ec24f000  
Feb 10 19:42:57 dsm-f kernel: [  247.467431]  [_dsm_extract_page] got page ffffea00102ffcc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467433]  [_dsm_extract_page] faulting for page 00007f41ec250000  
Feb 10 19:42:57 dsm-f kernel: [  247.467435]  [_dsm_extract_page] got page ffffea00102ffd00  
Feb 10 19:42:57 dsm-f kernel: [  247.467437]  [_dsm_extract_page] faulting for page 00007f41ec251000  
Feb 10 19:42:57 dsm-f kernel: [  247.467439]  [_dsm_extract_page] got page ffffea00102ffd40  
Feb 10 19:42:57 dsm-f kernel: [  247.467441]  [_dsm_extract_page] faulting for page 00007f41ec252000  
Feb 10 19:42:57 dsm-f kernel: [  247.467443]  [_dsm_extract_page] got page ffffea00102ffd80  
Feb 10 19:42:57 dsm-f kernel: [  247.467444]  [_dsm_extract_page] faulting for page 00007f41ec253000  
Feb 10 19:42:57 dsm-f kernel: [  247.467446]  [_dsm_extract_page] got page ffffea00102ffdc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467448]  [_dsm_extract_page] faulting for page 00007f41ec254000  
Feb 10 19:42:57 dsm-f kernel: [  247.467450]  [_dsm_extract_page] got page ffffea000f685a80  
Feb 10 19:42:57 dsm-f kernel: [  247.467452]  [_dsm_extract_page] faulting for page 00007f41ec255000  
Feb 10 19:42:57 dsm-f kernel: [  247.467454]  [_dsm_extract_page] got page ffffea000f685ac0  
Feb 10 19:42:57 dsm-f kernel: [  247.467455]  [_dsm_extract_page] faulting for page 00007f41ec256000  
Feb 10 19:42:57 dsm-f kernel: [  247.467457]  [_dsm_extract_page] got page ffffea000f685b00  
Feb 10 19:42:57 dsm-f kernel: [  247.467459]  [_dsm_extract_page] faulting for page 00007f41ec257000  
Feb 10 19:42:57 dsm-f kernel: [  247.467461]  [_dsm_extract_page] got page ffffea000f685b40  
Feb 10 19:42:57 dsm-f kernel: [  247.467463]  [_dsm_extract_page] faulting for page 00007f41ec258000  
Feb 10 19:42:57 dsm-f kernel: [  247.467465]  [_dsm_extract_page] got page ffffea000f685d80  
Feb 10 19:42:57 dsm-f kernel: [  247.467477]  [_dsm_extract_page] faulting for page 00007f41ec259000  
Feb 10 19:42:57 dsm-f kernel: [  247.467480]  [_dsm_extract_page] got page ffffea000f685dc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467481]  [_dsm_extract_page] faulting for page 00007f41ec25a000  
Feb 10 19:42:57 dsm-f kernel: [  247.467483]  [_dsm_extract_page] got page ffffea000f685e00  
Feb 10 19:42:57 dsm-f kernel: [  247.467485]  [_dsm_extract_page] faulting for page 00007f41ec25b000  
Feb 10 19:42:57 dsm-f kernel: [  247.467487]  [_dsm_extract_page] got page ffffea000f685e40  
Feb 10 19:42:57 dsm-f kernel: [  247.467488]  [_dsm_extract_page] faulting for page 00007f41ec25c000  
Feb 10 19:42:57 dsm-f kernel: [  247.467490]  [_dsm_extract_page] got page ffffea000f685e80  
Feb 10 19:42:57 dsm-f kernel: [  247.467492]  [_dsm_extract_page] faulting for page 00007f41ec25d000  
Feb 10 19:42:57 dsm-f kernel: [  247.467494]  [_dsm_extract_page] got page ffffea000f685ec0  
Feb 10 19:42:57 dsm-f kernel: [  247.467496]  [_dsm_extract_page] faulting for page 00007f41ec25e000  
Feb 10 19:42:57 dsm-f kernel: [  247.467498]  [_dsm_extract_page] got page ffffea000f685f00  
Feb 10 19:42:57 dsm-f kernel: [  247.467499]  [_dsm_extract_page] faulting for page 00007f41ec25f000  
Feb 10 19:42:57 dsm-f kernel: [  247.467501]  [_dsm_extract_page] got page ffffea000f685f40  
Feb 10 19:42:57 dsm-f kernel: [  247.467503]  [_dsm_extract_page] faulting for page 00007f41ec260000  
Feb 10 19:42:57 dsm-f kernel: [  247.467505]  [_dsm_extract_page] got page ffffea000f686c00  
Feb 10 19:42:57 dsm-f kernel: [  247.467507]  [_dsm_extract_page] faulting for page 00007f41ec261000  
Feb 10 19:42:57 dsm-f kernel: [  247.467509]  [_dsm_extract_page] got page ffffea000f686c40  
Feb 10 19:42:57 dsm-f kernel: [  247.467511]  [_dsm_extract_page] faulting for page 00007f41ec262000  
Feb 10 19:42:57 dsm-f kernel: [  247.467512]  [_dsm_extract_page] got page ffffea000f686c80  
Feb 10 19:42:57 dsm-f kernel: [  247.467514]  [_dsm_extract_page] faulting for page 00007f41ec263000  
Feb 10 19:42:57 dsm-f kernel: [  247.467516]  [_dsm_extract_page] got page ffffea000f686cc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467518]  [_dsm_extract_page] faulting for page 00007f41ec264000  
Feb 10 19:42:57 dsm-f kernel: [  247.467520]  [_dsm_extract_page] got page ffffea000f686d00  
Feb 10 19:42:57 dsm-f kernel: [  247.467522]  [_dsm_extract_page] faulting for page 00007f41ec265000  
Feb 10 19:42:57 dsm-f kernel: [  247.467524]  [_dsm_extract_page] got page ffffea000f686d40  
Feb 10 19:42:57 dsm-f kernel: [  247.467525]  [_dsm_extract_page] faulting for page 00007f41ec266000  
Feb 10 19:42:57 dsm-f kernel: [  247.467527]  [_dsm_extract_page] got page ffffea000f686d80  
Feb 10 19:42:57 dsm-f kernel: [  247.467529]  [_dsm_extract_page] faulting for page 00007f41ec267000  
Feb 10 19:42:57 dsm-f kernel: [  247.467531]  [_dsm_extract_page] got page ffffea000f686dc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467533]  [_dsm_extract_page] faulting for page 00007f41ec268000  
Feb 10 19:42:57 dsm-f kernel: [  247.467535]  [_dsm_extract_page] got page ffffea000f686e00  
Feb 10 19:42:57 dsm-f kernel: [  247.467537]  [_dsm_extract_page] faulting for page 00007f41ec269000  
Feb 10 19:42:57 dsm-f kernel: [  247.467539]  [_dsm_extract_page] got page ffffea000f686e40  
Feb 10 19:42:57 dsm-f kernel: [  247.467540]  [_dsm_extract_page] faulting for page 00007f41ec26a000  
Feb 10 19:42:57 dsm-f kernel: [  247.467542]  [_dsm_extract_page] got page ffffea000f686e80  
Feb 10 19:42:57 dsm-f kernel: [  247.467544]  [_dsm_extract_page] faulting for page 00007f41ec26b000  
Feb 10 19:42:57 dsm-f kernel: [  247.467546]  [_dsm_extract_page] got page ffffea000f686ec0  
Feb 10 19:42:57 dsm-f kernel: [  247.467548]  [_dsm_extract_page] faulting for page 00007f41ec26c000  
Feb 10 19:42:57 dsm-f kernel: [  247.467549]  [_dsm_extract_page] got page ffffea000f686f00  
Feb 10 19:42:57 dsm-f kernel: [  247.467551]  [_dsm_extract_page] faulting for page 00007f41ec26d000  
Feb 10 19:42:57 dsm-f kernel: [  247.467553]  [_dsm_extract_page] got page ffffea000f686f40  
Feb 10 19:42:57 dsm-f kernel: [  247.467555]  [_dsm_extract_page] faulting for page 00007f41ec26e000  
Feb 10 19:42:57 dsm-f kernel: [  247.467557]  [_dsm_extract_page] got page ffffea000f686f80  
Feb 10 19:42:57 dsm-f kernel: [  247.467558]  [_dsm_extract_page] faulting for page 00007f41ec26f000  
Feb 10 19:42:57 dsm-f kernel: [  247.467561]  [_dsm_extract_page] got page ffffea000f686fc0  
Feb 10 19:42:57 dsm-f kernel: [  247.467562]  [_dsm_extract_page] faulting for page 00007f41ec270000  
Feb 10 19:42:57 dsm-f kernel: [  247.467564]  [_dsm_extract_page] got page ffffea000f687000  
Feb 10 19:42:57 dsm-f kernel: [  247.467566]  [_dsm_extract_page] faulting for page 00007f41ec271000  
Feb 10 19:42:57 dsm-f kernel: [  247.467568]  [_dsm_extract_page] got page ffffea000f687040  
Feb 10 19:42:57 dsm-f kernel: [  247.467570]  [_dsm_extract_page] faulting for page 00007f41ec272000  
Feb 10 19:42:57 dsm-f kernel: [  247.467572]  [_dsm_extract_page] got page ffffea000f687080  
Feb 10 19:42:57 dsm-f kernel: [  247.467574]  [_dsm_extract_page] faulting for page 00007f41ec273000  
Feb 10 19:42:57 dsm-f kernel: [  247.467576]  [_dsm_extract_page] got page ffffea000f6870c0  
Feb 10 19:42:57 dsm-f kernel: [  247.467577]  [_dsm_extract_page] faulting for page 00007f41ec274000  
Feb 10 19:42:57 dsm-f kernel: [  247.467579]  [_dsm_extract_page] got page ffffea000f687100  
Feb 10 19:42:57 dsm-f kernel: [  247.467581]  [_dsm_extract_page] faulting for page 00007f41ec275000  
Feb 10 19:42:57 dsm-f kernel: [  247.467583]  [_dsm_extract_page] got page ffffea000f687140  
Feb 10 19:42:57 dsm-f kernel: [  247.467584]  [_dsm_extract_page] faulting for page 00007f42dfa0d000  
Feb 10 19:42:57 dsm-f kernel: [  247.467976]  [_dsm_extract_page] got page ffffea001009b640  
Feb 10 19:42:57 dsm-f kernel: [  247.467979]  [_dsm_extract_page] faulting for page 00007f42dfa0e000  
Feb 10 19:42:57 dsm-f kernel: [  247.467981]  [_dsm_extract_page] got page ffffea001009b680  
Feb 10 19:42:57 dsm-f kernel: [  247.467983]  [_dsm_extract_page] faulting for page 00007f42dfa34000  
Feb 10 19:42:57 dsm-f kernel: [  247.467985]  [_dsm_extract_page] got page ffffea001009cc80  
Feb 10 19:42:57 dsm-f kernel: [  247.467987]  [_dsm_extract_page] faulting for page 00007f42dfec1000  
Feb 10 19:42:57 dsm-f kernel: [  247.469602]  [_dsm_extract_page] got page ffffea00100aa100  
Feb 10 19:42:57 dsm-f kernel: [  247.469604]  [_dsm_extract_page] faulting for page 00007f42dfd79000  
Feb 10 19:42:57 dsm-f kernel: [  247.469851]  [_dsm_extract_page] got page ffffea00100a4900  
Feb 10 19:42:57 dsm-f kernel: [  247.469854]  [_dsm_extract_page] faulting for page 00007f42dfd7c000  
Feb 10 19:42:57 dsm-f kernel: [  247.469856]  [_dsm_extract_page] got page ffffea00100a49c0  
Feb 10 19:42:57 dsm-f kernel: [  247.469857]  [_dsm_extract_page] faulting for page 00007f42dfd7d000  
Feb 10 19:42:57 dsm-f kernel: [  247.469859]  [_dsm_extract_page] got page ffffea00100a4a00  
Feb 10 19:42:57 dsm-f kernel: [  247.469860]  [_dsm_extract_page] faulting for page 00007f42dfd7e000  
Feb 10 19:42:57 dsm-f kernel: [  247.469862]  [_dsm_extract_page] got page ffffea00100a4a40  
Feb 10 19:42:57 dsm-f kernel: [  247.469863]  [_dsm_extract_page] faulting for page 00007f42dfd7f000  
Feb 10 19:42:57 dsm-f kernel: [  247.469865]  [_dsm_extract_page] got page ffffea00100a4a80  
Feb 10 19:42:57 dsm-f kernel: [  247.469866]  [_dsm_extract_page] faulting for page 00007f41e8656000  
Feb 10 19:42:57 dsm-f kernel: [  247.470121]  [_dsm_extract_page] got page ffffea00105e8080  
Feb 10 19:42:57 dsm-f kernel: [  247.470124]  [_dsm_extract_page] faulting for page 00007f42dcb9a000  
Feb 10 19:42:57 dsm-f kernel: [  247.470518]  [_dsm_extract_page] got page ffffea000fc64980  
Feb 10 19:42:57 dsm-f kernel: [  247.470520]  [_dsm_extract_page] faulting for page 00007f42dcb9d000  
Feb 10 19:42:57 dsm-f kernel: [  247.470522]  [_dsm_extract_page] got page ffffea000fc64a40  
Feb 10 19:42:57 dsm-f kernel: [  247.470524]  [_dsm_extract_page] faulting for page 00007f42dcbb4000  
Feb 10 19:42:57 dsm-f kernel: [  247.470525]  [_dsm_extract_page] got page ffffea000fc65040  
Feb 10 19:42:57 dsm-f kernel: [  247.470527]  [_dsm_extract_page] faulting for page 00007f42dcbb9000  
Feb 10 19:42:57 dsm-f kernel: [  247.470529]  [_dsm_extract_page] got page ffffea000fc65180  
Feb 10 19:42:57 dsm-f kernel: [  247.470530]  [_dsm_extract_page] faulting for page 00007f42dcbba000  
Feb 10 19:42:57 dsm-f kernel: [  247.470532]  [_dsm_extract_page] got page ffffea000fc651c0  
Feb 10 19:42:57 dsm-f kernel: [  247.470533]  [_dsm_extract_page] faulting for page 00007f42dcbbb000  
Feb 10 19:42:57 dsm-f kernel: [  247.470535]  [_dsm_extract_page] got page ffffea000fc65200  
Feb 10 19:42:57 dsm-f kernel: [  247.470536]  [_dsm_extract_page] faulting for page 00007f42dcbbc000  
Feb 10 19:42:57 dsm-f kernel: [  247.470538]  [_dsm_extract_page] got page ffffea000fc65240  
Feb 10 19:42:57 dsm-f kernel: [  247.470539]  [_dsm_extract_page] faulting for page 00007f42dcbbd000  
Feb 10 19:42:57 dsm-f kernel: [  247.470541]  [_dsm_extract_page] got page ffffea000fc65280  
